11708.201573 7
11708.422316 7
11710.995595 7
11711.451006 7
11711.461107 7
11711.740896 7
11712.018806 2
11712.261697 2
11712.538084 2
11712.815502 2
11713.058290 2
11713.333820 2
11713.611701 2
11713.854495 2
11714.097533 2
11714.374515 7
11714.384615 7
11714.656347 2
11714.666448 2
11714.944011 7
11715.186783 7
11715.196884 7
11715.472477 2
11715.723925 7
11715.968685 7
11716.083738 2
11716.220181 2
11716.469306 2
11716.479407 2
11716.718634 7
11716.728734 7
11717.004503 7
11717.014604 7
11717.257873 7
11717.267974 7
11717.549650 2
11717.559750 2
11717.800768 7
11717.810868 7
11718.055236 7
11718.065337 7
11718.342990 7
11718.353091 7
11718.834401 7
11718.971273 7
11718.981374 7
11719.223832 7
11719.233933 7
11719.483428 2
11719.493528 2
11719.737865 2
11719.747965 2
11719.758066 2
11719.997905 7
11720.008005 7
11720.018106 7
11720.294455 7
11720.304557 7
11720.314657 7
11720.324758 7
11720.334859 7
11720.344960 7
11720.355061 7
11720.365161 7
11720.375262 7
11720.385364 7
11720.395464 7
11720.405565 7
11720.415666 7
11720.425767 7
11720.435868 7
11720.677359 2
11720.687459 2
11720.697561 2
11720.974721 2
11720.984822 2
11720.994923 2
11721.005024 2
11721.251466 2
11721.261566 2
11721.271667 2
11721.553246 2
11721.563347 2
11721.573447 2
11721.583549 2
11721.826753 2
11721.836854 2
11721.846954 2
11721.857056 2
11722.135904 2
11722.146005 2
11722.156105 2
11722.166207 2
11722.445037 2
11722.455138 2
11722.465239 2
11722.475340 2
11722.753984 2
11722.764085 2
11722.774185 2
11722.784287 2
11722.794388 2
11723.073461 2
11723.083562 2
11723.093663 2
11723.103763 2
11723.349497 7
11723.359597 7
11723.369699 7
11723.379799 7
11723.661708 2
11723.671808 2
11723.681909 2
11723.692010 2
11723.702111 2
11723.948386 2
11723.958487 2
11723.968588 2
11723.978688 2
11724.096923 2
11724.233292 2
11724.243393 2
11724.253494 2
11724.263595 2
11724.506867 2
11724.518100 2
11724.528200 2
11724.538301 2
11724.548402 2
11724.791402 2
11724.802873 2
11724.812974 2
11724.823074 2
11724.833175 2
11724.843277 2
11725.120731 2
11725.130831 2
11725.140932 2
11725.151033 2
11725.161134 2
11725.171235 2
11725.416628 2
11725.427866 2
11725.437966 2
11725.448067 2
11725.458168 2
11725.468269 2
11725.745748 2
11725.755849 2
11725.765950 2
11725.776050 2
11725.786151 2
11725.796270 2
11725.806354 2
11726.086008 2
11726.096109 2
11726.106209 2
11726.116311 2
11726.126412 2
11726.136513 2
11726.146614 2
11726.156714 2
11726.166815 2
11726.176916 2
11726.187017 2
11726.197118 2
11726.207219 2
11726.217320 2
11726.227420 2
11726.237522 2
11726.517472 7
11726.528768 7
11726.538868 7
11726.548969 7
11726.559070 7
11726.569171 7
11726.579273 7
11726.825729 7
11726.835829 7
11726.845930 7
11726.856031 7
11726.866132 7
11726.876234 7
11726.993344 2
11727.130138 2
11727.140239 2
11727.150340 2
11727.160440 2
11727.170541 2
11727.180643 2
11727.428104 2
11727.438205 2
11727.448305 2
11727.458406 2
11727.468507 2
11727.478608 2
11727.488709 2
11727.498810 2
11727.776448 2
11727.786548 2
11727.796650 2
11727.806750 2
11727.816851 2
11727.826952 2
11727.837053 2
11727.956136 2
11728.092774 2
11728.102874 2
11728.112975 2
11728.123076 2
11728.133177 2
11728.143277 2
11728.153379 2
11728.816835 2
11728.826936 2
11728.837036 2
11728.847137 2
11728.857238 2
11728.867339 2
11728.877440 2
11728.887542 2
11729.165798 2
11729.175899 2
11729.186000 2
11729.196100 2
11729.206201 2
11729.216302 2
11729.226403 2
11729.236504 2
11729.954947 2
11729.966260 2
11729.976360 2
11729.986462 2
11729.996563 2
11730.006663 2
11730.016764 2
11730.026865 2
11730.036966 2
11730.047067 2
11730.057167 2
11730.067269 2
11730.077369 2
11730.087470 2
11730.097571 2
11730.107672 2
11730.117773 2
11730.127874 2
11730.137975 2
11730.384159 2
11730.394259 2
11730.404360 2
11730.414461 2
11730.424562 2
11730.434663 2
11730.444763 2
11730.454865 2
11730.606222 2
11730.742620 2
11730.752720 2
11730.762821 2
11730.772922 2
11730.783023 2
11730.793123 2
11730.803224 2
11730.813326 2
11730.962874 18
11731.090236 2
11731.101538 2
11731.111639 2
11731.121739 2
11731.131841 2
11731.141941 2
11731.152042 2
11731.162143 2
11731.172245 2
11731.182346 2
11732.233493 2
11732.243593 2
11732.253694 2
11732.263795 2
11732.273896 2
11732.283997 2
11732.294097 2
11732.304198 2
11732.314300 2
11732.324401 2
11732.572790 2
11732.582890 2
11732.592991 2
11732.603092 2
11732.613193 2
11732.623294 2
11732.633395 2
11732.643496 2
11732.653598 2
11732.663698 2
11732.913071 7
11732.923172 7
11732.933272 7
11732.943374 7
11732.953474 7
11732.963575 7
11732.973676 7
11732.983777 7
11732.993878 7
11733.003979 7
11733.014080 7
11733.024180 7
11733.034281 7
11733.044383 7
11733.054484 7
11733.064585 7
11733.074685 7
11733.084786 7
11733.094887 7
11733.104988 7
11733.115088 7
11733.125189 7
11733.402585 2
11733.412685 2
11733.422786 2
11733.432887 2
11733.442987 2
11733.453088 2
11733.463189 2
11733.473290 2
11733.483391 2
11733.493493 2
11733.503594 2
11734.473576 2
11734.483676 2
11734.493777 2
11734.503878 2
11734.513979 2
11734.524079 2
11734.534180 2
11734.544281 2
11734.554383 2
11734.564484 2
11734.807724 7
11734.817824 7
11734.827925 7
11734.838026 7
11734.848127 7
11734.858228 7
11734.868329 7
11734.878429 7
11734.888530 7
11734.898632 7
11735.143671 7
11735.153772 7
11735.163872 7
11735.173973 7
11735.184074 7
11735.194176 7
11735.204276 7
11735.214377 7
11735.224478 7
11735.234579 7
11735.244681 7
11735.489510 7
11735.499611 7
11735.509711 7
11735.519812 7
11735.529913 7
11735.540014 7
11735.550115 7
11735.560216 7
11735.570317 7
11735.580418 7
11735.590520 7
11735.867939 7
11735.879237 7
11735.889337 7
11735.899438 7
11735.909539 7
11735.919640 7
11735.929741 7
11735.939842 7
11735.949943 7
11735.960044 7
11735.970145 7
11735.980246 7
11735.990347 7
11736.000448 7
11736.010548 7
11736.020649 7
11736.030750 7
11736.040851 7
11736.050952 7
11736.061053 7
11736.071154 7
11736.081255 7
11736.091357 7
11736.101458 7
11736.346972 7
11736.357073 7
11736.367173 7
11736.377274 7
11736.387375 7
11736.397476 7
11736.407577 7
11736.417677 7
11736.427778 7
11736.437879 7
11736.447981 7
11736.458082 7
11736.468183 7
11736.746377 7
11736.756477 7
11736.766578 7
11736.776679 7
11736.786780 7
11736.796881 7
11736.806982 7
11736.817082 7
11736.827183 7
11736.837284 7
11736.847386 7
11736.857487 7
11737.136665 7
11737.146765 7
11737.156866 7
11737.166967 7
11737.177068 7
11737.187169 7
11737.197269 7
11737.207370 7
11737.217471 7
11737.227572 7
11737.237673 7
11737.247774 7
11737.257876 7
11737.533920 7
11737.544020 7
11737.554121 7
11737.564222 7
11737.574323 7
11737.584424 7
11737.594525 7
11737.604626 7
11737.614726 7
11737.624827 7
11737.634928 7
11737.645029 7
11737.655131 7
11738.262598 7
11738.272698 7
11738.282799 7
11738.292900 7
11738.303001 7
11738.313103 7
11738.323204 7
11738.333304 7
11738.343406 7
11738.353506 7
11738.363607 7
11738.373708 7
11738.383809 7
11738.393909 7
11738.404010 7
11738.414111 7
11738.424212 7
11738.434313 7
11738.444414 7
11738.454515 7
11738.464616 7
11738.474717 7
11738.484818 7
11738.494920 7
11741.694551 7
11741.704651 7
11741.714752 7
11741.724853 7
11741.734954 7
11741.745055 7
11741.755155 7
11741.765256 7
11741.775357 7
11741.785458 7
11741.795559 7
11741.805660 7
11741.815762 7
11742.424077 7
11742.434178 7
11742.444278 7
11742.454379 7
11742.464480 7
11742.474581 7
11742.484682 7
11742.494783 7
11742.504883 7
11742.514984 7
11742.525085 7
11742.535186 7
11742.545287 7
11742.555389 7
11742.565490 7
11742.842575 2
11742.852676 2
11742.862776 2
11742.872877 2
11742.882978 2
11742.893079 2
11742.903180 2
11742.913281 2
11742.923382 2
11742.933483 2
11742.943586 2
11742.953685 2
11742.963786 2
11742.973887 2
11743.603261 7
11743.613361 7
11743.623462 7
11743.633562 7
