1782318515.591712126,0
1782318516.628243820,0
1782318517.665896551,0
1782318518.703837248,0
1782318519.740009225,100
1782318520.777788085,100
1782318521.815914820,100
1782318522.849857135,100
1782318523.882473511,100
1782318524.914744724,100
1782318525.944113898,100
1782318526.976774302,100
1782318528.008971450,100
1782318529.038805382,100
1782318530.069292251,100
1782318531.099478798,100
1782318532.132391350,100
1782318533.160566310,100
1782318534.191989522,100
1782318535.223637729,100
1782318536.256030157,100
1782318537.287914329,100
1782318538.320254846,100
1782318539.351271397,100
1782318540.384426394,100
1782318541.414513872,100
1782318542.445010211,100
1782318543.477422228,100
1782318544.509676105,100
1782318545.543888742,100
1782318546.574579261,100
1782318547.605548204,100
1782318548.636349281,100
1782318549.668880473,100
1782318550.702280942,100
1782318551.734913614,100
1782318552.766554745,100
1782318553.797639774,100
1782318554.831272230,100
1782318555.873156203,100
1782318556.912623605,100
1782318557.952984674,100
1782318558.985628644,100
1782318560.020957099,100
1782318561.052794171,0
1782318562.085732269,100
1782318563.117533781,100
1782318564.148253877,100
1782318565.181251410,100
1782318566.214109398,100
1782318567.248657803,100
1782318568.279593646,100
1782318569.309537989,0
1782318570.337869146,0
1782318571.373392326,100
1782318572.404214455,100
1782318573.436893013,100
1782318574.470524599,100
1782318575.503091908,100
1782318576.535665427,100
1782318577.567622249,100
1782318578.601251118,100
1782318579.634198913,100
1782318580.665050670,100
1782318581.697513774,100
1782318582.733321040,100
1782318583.766010408,100
1782318584.798812029,100
1782318585.830012220,100
1782318586.863194725,100
1782318587.897140300,100
1782318588.926834133,100
1782318589.961491277,100
1782318590.992266943,100
1782318592.023706458,100
1782318593.054729476,9
1782318594.087003522,100
1782318595.117576977,100
1782318596.150104021,100
1782318597.182688882,100
1782318598.213380752,100
1782318599.247106840,100
1782318600.279172147,100
1782318601.311915784,100
1782318602.344742595,100
1782318603.379570437,100
1782318604.412850944,15
1782318605.442680970,0
1782318606.473382456,100
1782318607.503635948,100
1782318608.535331637,100
1782318609.567221916,100
1782318610.598325312,100
1782318611.630328457,100
1782318612.663460479,100
1782318613.694722327,100
1782318614.727481860,100
1782318615.760366770,100
1782318616.791728276,100
1782318617.821649283,100
1782318618.852772534,100
1782318619.880335774,0
1782318620.916585928,100
1782318621.950958790,100
1782318622.986133901,100
1782318624.018010498,100
1782318625.051417852,100
1782318626.083664737,100
1782318627.116632427,100
1782318628.147105269,100
1782318629.178213789,100
1782318630.211367021,100
1782318631.244271473,100
1782318632.276014417,100
1782318633.309443085,100
1782318634.341098716,100
1782318635.367655593,0
1782318636.401530497,100
1782318637.434538216,100
1782318638.467839174,100
1782318639.496012339,100
1782318640.527888931,100
1782318641.559410093,100
1782318642.591202567,0
1782318643.621437323,0
1782318644.653971211,100
1782318645.687580012,100
1782318646.718073454,100
1782318647.751149582,100
1782318648.783234806,100
1782318649.816487581,100
1782318650.846897405,100
1782318651.877740234,100
1782318652.910208554,100
1782318653.939476720,99
1782318654.979855683,100
1782318656.018684780,100
1782318657.052875383,100
1782318658.085955298,100
1782318659.119457856,100
1782318660.152010793,100
1782318661.184820304,100
1782318662.216675918,100
1782318663.250051945,100
1782318664.283378094,100
1782318665.313096270,0
1782318666.342243623,100
1782318667.375166191,100
1782318668.408160610,100
1782318669.440069053,100
1782318670.472862727,100
1782318671.504566306,100
1782318672.536077555,0
1782318673.564355024,0
1782318674.599687294,100
1782318675.628703379,100
1782318676.660561266,100
1782318677.694398162,100
1782318678.726121537,100
1782318679.761832009,100
1782318680.794366583,100
1782318681.823809600,100
1782318682.856643121,100
1782318683.887484452,100
1782318684.919501628,100
1782318685.951265596,100
1782318686.981890272,100
1782318688.012887435,100
1782318689.045499867,100
1782318690.080547532,0
1782318691.129330014,97
1782318692.161592245,100
1782318693.192374108,100
1782318694.224659102,100
1782318695.258136020,100
1782318696.290635407,100
1782318697.322271087,100
1782318698.353630150,100
1782318699.387558898,100
1782318700.420077796,100
1782318701.450904277,100
1782318702.485038524,100
1782318703.515988502,100
1782318704.547730096,100
1782318705.576986969,100
1782318706.608451936,100
1782318707.640371284,100
1782318708.670497609,100
1782318709.700878702,100
1782318710.732640636,100
1782318711.765597219,100
1782318712.797393137,100
1782318713.830148575,100
1782318714.857302826,0
1782318715.885807761,0
1782318716.916900185,100
1782318717.950074759,100
1782318718.982180427,100
1782318720.013478441,100
1782318721.044595726,100
1782318722.076433185,100
1782318723.111403766,0
1782318724.140341623,0
1782318725.169023502,0
1782318726.197205130,0
1782318727.228445497,0
1782318728.257347940,0
1782318729.285486898,100
1782318730.317880989,100
1782318731.351125727,100
1782318732.382851893,100
1782318733.413744693,100
1782318734.446980149,100
1782318735.477770143,100
1782318736.509036781,100
1782318737.543895889,100
1782318738.579673996,0
1782318739.612229884,100
1782318740.641385677,100
1782318741.674364083,100
1782318742.705103649,100
1782318743.737326156,100
1782318744.769742088,100
1782318745.800122482,100
1782318746.832895825,100
1782318747.863659190,100
1782318748.898111025,100
1782318749.935163198,100
1782318750.975198868,100
1782318752.007002361,100
1782318753.040329776,100
1782318754.073363780,100
1782318755.104176580,100
1782318756.137834943,100
1782318757.170750441,100
1782318758.208065032,100
1782318759.241459283,100
1782318760.271877930,100
1782318761.304314755,100
1782318762.336852697,100
1782318763.369027932,100
1782318764.402003256,100
1782318765.434258214,100
1782318766.466761185,100
1782318767.499669992,100
1782318768.531874027,100
1782318769.562812801,100
1782318770.594153877,100
1782318771.622194741,0
1782318772.657557510,0
1782318773.692647399,0
1782318774.724096303,0
1782318775.757985335,100
1782318776.789051225,100
1782318777.820561450,100
1782318778.851990150,100
1782318779.883098946,100
1782318780.915304422,100
1782318781.948427910,100
1782318782.981595911,100
1782318784.014483177,100
1782318785.046826119,100
1782318786.080846298,100
1782318787.113284334,100
1782318788.145907476,100
1782318789.176365260,100
1782318790.207242686,0
1782318791.233170505,0
1782318792.265782164,0
1782318793.298296587,0
1782318794.330684686,100
1782318795.362994057,100
1782318796.398517383,100
1782318797.433792711,100
1782318798.466116535,100
1782318799.496264747,100
1782318800.525915912,100
1782318801.557391050,100
1782318802.591529616,100
1782318803.623256191,100
1782318804.654547008,100
1782318805.685529245,100
1782318806.718538107,100
1782318807.749263863,100
1782318808.781692242,100
1782318809.811361285,0
1782318810.845059044,0
1782318811.879452610,0
1782318812.915389623,0
1782318813.948518497,100
1782318814.982680596,100
1782318816.015020424,100
1782318817.047760222,100
1782318818.076728298,100
1782318819.108400265,100
1782318820.139896411,100
1782318821.172044647,19
1782318822.201583358,0
1782318823.236074227,100
1782318824.267895209,100
1782318825.300237433,100
1782318826.330441654,100
1782318827.362899060,100
1782318828.394085551,100
1782318829.425139260,100
1782318830.456875549,100
1782318831.490972820,100
1782318832.524483515,0
1782318833.553414606,99
1782318834.585432851,100
1782318835.615218743,100
1782318836.647866888,100
1782318837.679571032,100
1782318838.716105699,100
1782318839.756954239,100
1782318840.795649090,100
1782318841.829493034,100
1782318842.861219772,100
1782318843.888002156,0
1782318844.914602397,70
1782318845.947186956,100
1782318846.980044448,100
1782318848.011910911,100
1782318849.042425368,100
1782318850.073094971,100
1782318851.104264085,9
1782318852.133916299,100
1782318853.164653098,100
1782318854.197738925,100
1782318855.230714163,100
1782318856.264159729,100
1782318857.296137663,100
1782318858.328387040,100
1782318859.353962859,100
1782318860.386919472,100
1782318861.418367318,100
1782318862.448670643,100
1782318863.479916260,100
1782318864.512069124,100
1782318865.544473339,100
1782318866.577456501,48
1782318867.611254279,100
1782318868.645472546,100
1782318869.679121582,100
1782318870.709755463,100
1782318871.740091838,100
1782318872.772358447,100
1782318873.802626145,100
1782318874.834017012,100
1782318875.866957721,100
1782318876.901782850,100
1782318877.934630651,100
1782318878.967043787,100
1782318879.999023603,100
1782318881.030244910,100
1782318882.064724062,100
1782318883.096236970,100
1782318884.125338239,100
1782318885.157896278,100
1782318886.190266837,100
1782318887.223620022,100
1782318888.256216748,100
1782318889.287329146,100
1782318890.319457477,100
1782318891.350836064,100
1782318892.381184181,100
1782318893.415303520,100
1782318894.447580957,96
1782318895.479136578,100
1782318896.509688076,100
1782318897.541404603,100
1782318898.570101802,100
1782318899.601707897,100
1782318900.632082299,100
1782318901.663166861,100
1782318902.694592218,100
1782318903.726086960,100
1782318904.758134280,100
1782318905.788865303,100
1782318906.819450270,100
1782318907.850577712,100
1782318908.880753743,100
1782318909.909568925,100
1782318910.938938404,100
1782318911.969087320,100
1782318913.000883883,100
1782318914.030747522,100
1782318915.062042643,100
1782318916.094375075,100
1782318917.128579230,100
1782318918.161183835,100
1782318919.193698408,100
1782318920.224301285,100
1782318921.255050874,100
1782318922.287769251,100
1782318923.322797628,100
1782318924.358158681,100
1782318925.394417754,100
1782318926.434336820,100
1782318927.466592851,100
1782318928.500047805,100
1782318929.531746862,100
1782318930.564403821,100
1782318931.598723139,100
1782318932.632489028,100
1782318933.664113593,100
1782318934.695497633,100
1782318935.728670630,100
1782318936.761283534,100
1782318937.794151400,100
1782318938.826895908,100
1782318939.859836507,100
1782318940.889143733,100
1782318941.920228747,100
1782318942.952950812,100
1782318943.984147128,100
1782318945.018031361,100
1782318946.049636541,100
1782318947.081693484,0
1782318948.113159304,100
1782318949.146869925,100
1782318950.180667030,100
1782318951.216648714,100
1782318952.252163439,100
1782318953.284307443,100
1782318954.317059570,100
1782318955.350444497,100
1782318956.382725467,100
1782318957.415873377,100
1782318958.443803092,0
1782318959.477544434,100
1782318960.509721464,100
1782318961.542282217,100
1782318962.574667355,100
1782318963.608486658,100
1782318964.639976004,100
1782318965.674503633,100
1782318966.706353717,100
1782318967.738619519,100
1782318968.769522525,100
1782318969.800248460,100
1782318970.834802060,100
1782318971.872166346,100
1782318972.903474101,100
1782318973.934645904,100
1782318974.965007535,0
1782318975.992151002,100
1782318977.024116049,100
1782318978.056989431,100
1782318979.091359637,100
1782318980.123123499,100
1782318981.157031554,100
1782318982.189030997,100
1782318983.220998095,100
1782318984.253637408,100
1782318985.286903442,100
1782318986.320352873,100
1782318987.351380431,100
1782318988.384423894,100
1782318989.417214433,100
1782318990.450730784,100
1782318991.485135610,100
1782318992.515569562,100
1782318993.547134192,100
1782318994.579375091,0
1782318995.614032268,100
1782318996.648825310,100
1782318997.681109345,100
1782318998.712574997,100
1782318999.745651410,100
1782319000.778246763,100
1782319001.812094840,100
1782319002.844580335,100
1782319003.876089609,100
1782319004.903413148,0
1782319005.931256485,0
1782319006.966089490,100
1782319007.997620322,100
1782319009.029010310,100
1782319010.059168071,100
1782319011.090302870,100
1782319012.122186400,100
1782319013.155127409,100
1782319014.186964899,100
1782319015.219678722,100
1782319016.252612083,0
1782319017.281193687,100
1782319018.319809426,100
1782319019.351773382,100
1782319020.383789253,100
1782319021.416002995,100
1782319022.447124292,100
1782319023.483084771,100
1782319024.511827189,100
1782319025.543792881,100
1782319026.576688611,100
1782319027.609368281,100
1782319028.635693858,0
1782319029.667336143,100
1782319030.699753846,100
1782319031.731071899,100
1782319032.763014677,100
1782319033.794763623,100
1782319034.829187847,100
1782319035.858488134,100
1782319036.891857951,100
1782319037.924837250,100
1782319038.956287342,100
1782319039.987995851,100
1782319041.021492544,100
1782319042.052287487,0
1782319043.083358103,100
1782319044.115449600,100
1782319045.147762885,100
1782319046.180626636,100
1782319047.213974775,100
1782319048.245697997,100
1782319049.278853587,100
1782319050.311386846,100
1782319051.344760515,100
1782319052.379150037,100
1782319053.411031803,100
1782319054.444176489,100
1782319055.477178982,100
1782319056.526089809,0
1782319057.556078565,100
1782319058.586008652,100
1782319059.618263295,100
1782319060.650731313,100
1782319061.683102178,100
1782319062.714186432,100
1782319063.745789960,100
1782319064.777056083,100
1782319065.810515299,100
1782319066.843633664,100
1782319067.876653437,100
1782319068.907727417,100
1782319069.938654581,100
1782319070.966424908,0
1782319071.999127556,100
1782319073.030113564,100
1782319074.064127757,100
1782319075.097007196,100
1782319076.128662238,100
1782319077.162877927,100
1782319078.193125943,100
1782319079.226418400,100
1782319080.259561698,21
1782319081.294042521,100
1782319082.326829821,100
1782319083.357861620,100
1782319084.386969286,100
1782319085.416502135,100
1782319086.449089782,100
1782319087.480819015,100
1782319088.512736445,100
1782319089.543422241,100
1782319090.573765940,100
1782319091.607635240,100
1782319092.639647593,100
1782319093.668632705,100
1782319094.699548773,100
1782319095.730901314,100
1782319096.760486276,100
1782319097.790614435,100
1782319098.820681499,100
1782319099.852334378,100
1782319100.883282962,100
1782319101.913489412,100
1782319102.944939317,100
1782319103.975320719,100
1782319105.009117624,100
1782319106.040438941,100
1782319107.077303329,100
1782319108.114070388,100
1782319109.149907245,100
1782319110.183084544,100
1782319111.217649650,100
1782319112.249792390,100
1782319113.284310074,100
1782319114.316458385,100
1782319115.347790823,100
1782319116.381475648,100
1782319117.415600183,100
1782319118.446386727,100
1782319119.479681862,100
1782319120.513947962,100
1782319121.543844481,100
1782319122.575086184,0
1782319123.605958407,100
1782319124.639016379,100
1782319125.672300223,100
1782319126.704393119,100
1782319127.737502042,100
1782319128.768378557,100
1782319129.799687025,100
1782319130.830464855,100
1782319131.863412695,100
1782319132.893108588,100
1782319133.923677670,78
1782319134.957616049,100
1782319135.988039636,100
1782319137.019498811,100
1782319138.046969346,100
1782319139.080447040,100
1782319140.109031299,100
1782319141.141095991,100
1782319142.174308368,100
1782319143.203697847,7
1782319144.233049110,100
1782319145.266593911,100
1782319146.297671801,100
1782319147.328350959,100
1782319148.359555931,100
1782319149.391825965,0
1782319150.420664784,99
1782319151.454378239,100
1782319152.488597849,100
1782319153.518872413,100
1782319154.549909445,100
1782319155.579400903,100
1782319156.605466425,0
1782319157.636177380,100
1782319158.670301402,100
1782319159.701615060,100
1782319160.733786224,100
1782319161.764595719,100
1782319162.797251539,100
1782319163.828104281,0
1782319164.862742183,100
1782319165.895142134,100
1782319166.929453991,100
1782319167.960450653,100
1782319168.992098646,100
1782319170.023886711,100
1782319171.056318931,100
1782319172.088024792,0
1782319173.115484243,100
1782319174.147445443,100
1782319175.176766501,100
1782319176.206372134,100
1782319177.238031693,100
1782319178.271159271,100
1782319179.305002475,100
1782319180.338629594,100
1782319181.369671085,100
1782319182.401286264,100
1782319183.432651361,100
1782319184.465824765,100
1782319185.497803403,100
1782319186.529070811,100
1782319187.560097488,100
1782319188.589385535,100
1782319189.621817032,100
1782319190.653115882,100
1782319191.683768131,100
1782319192.716629827,100
1782319193.748784227,100
1782319194.780742512,100
1782319195.815075861,100
1782319196.849888457,100
1782319197.883764434,100
1782319198.915595655,100
1782319199.951091641,100
1782319200.985132448,100
1782319202.016796534,100
1782319203.050319709,100
1782319204.082318820,100
1782319205.112770213,100
1782319206.143290957,100
1782319207.172987555,100
1782319208.207343358,100
1782319209.239658606,100
1782319210.273459356,100
1782319211.301212063,0
1782319212.334900592,100
1782319213.366303668,100
1782319214.399960027,100
1782319215.432095767,100
1782319216.463896942,100
1782319217.497201795,100
1782319218.528249933,100
1782319219.558040298,100
1782319220.590590225,100
1782319221.623799904,100
1782319222.655382397,100
1782319223.681652414,0
1782319224.715313475,100
1782319225.748549985,100
1782319226.778905948,100
1782319227.809188974,100
1782319228.841266525,100
1782319229.872749778,100
1782319230.905281649,100
1782319231.936736972,100
1782319232.968852215,100
1782319234.000677377,100
1782319235.034018192,0
1782319236.061695250,100
1782319237.094130688,100
1782319238.127379831,100
1782319239.157735751,100
1782319240.189864570,100
1782319241.220911451,100
1782319242.249617469,0
1782319243.280737776,100
1782319244.315077130,100
1782319245.347588476,100
1782319246.381804898,100
1782319247.414640911,100
1782319248.446714059,100
1782319249.478272886,100
1782319250.504695730,0
1782319251.535565070,100
1782319252.568587346,100
1782319253.598520216,100
1782319254.630748916,100
1782319255.665618284,100
1782319256.697212441,100
1782319257.730010595,100
1782319258.755476670,0
1782319259.786439892,100
1782319260.818186512,100
1782319261.851512066,100
1782319262.883008493,100
1782319263.916860166,100
1782319264.948579215,100
1782319265.980958182,100
1782319267.010978090,100
1782319268.041841643,100
1782319269.071616699,100
1782319270.100469148,100
1782319271.132828121,100
1782319272.165821754,100
1782319273.196690472,100
1782319274.229782936,100
1782319275.263000081,100
1782319276.296712502,100
1782319277.327488106,100
1782319278.360432493,100
1782319279.390635631,100
1782319280.422741071,100
1782319281.456761730,100
1782319282.490450718,0
1782319283.531701660,100
1782319284.569992078,100
1782319285.602057309,100
1782319286.635111774,100
1782319287.668502570,100
1782319288.701477685,100
1782319289.733264952,100
1782319290.765992443,100
1782319291.798541098,100
1782319292.830858028,100
1782319293.866161108,100
1782319294.900001289,100
1782319295.934254280,100
1782319296.966030557,100
1782319298.001405325,100
1782319299.032248287,100
1782319300.064986533,100
1782319301.096744673,100
1782319302.130654220,100
1782319303.164382910,100
1782319304.197988652,100
1782319305.229423928,100
1782319306.264634268,100
1782319307.296027113,100
1782319308.327917170,100
1782319309.360290468,100
1782319310.393623920,100
1782319311.425885185,100
1782319312.458882513,0
1782319313.503859228,0
1782319314.539394125,100
1782319315.571530551,100
1782319316.602782287,100
1782319317.633788687,100
1782319318.663954286,100
1782319319.696085754,100
1782319320.728118614,100
1782319321.759840822,100
1782319322.792884199,100
1782319323.824888057,100
1782319324.857768907,33
1782319325.886650162,0
1782319326.918952615,100
1782319327.949871566,100
1782319328.983310266,100
1782319330.016696231,100
1782319331.049379401,100
1782319332.083540266,100
1782319333.113795347,100
1782319334.145979292,100
1782319335.176065563,100
1782319336.206167541,100
1782319337.236840928,100
1782319338.271522416,100
1782319339.303387405,100
1782319340.334538988,100
1782319341.366829057,100
1782319342.397595471,100
1782319343.429348380,100
1782319344.461713517,100
1782319345.492722342,100
1782319346.522388811,100
1782319347.553484490,100
1782319348.586408215,100
1782319349.619509168,0
1782319350.652783195,100
