# started on Wed Jul 15 16:16:56 2026

10.009874557,45201509010,,slots,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,13584475611,,topdown-retiring,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,7016659036,,topdown-bad-spec,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,15170029472,,topdown-fe-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,10176727363,,topdown-be-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,778718899,,topdown-heavy-ops,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,6719947018,,topdown-br-mispredict,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,8697400625,,topdown-fetch-lat,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,6501331570,,topdown-mem-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,2368697730,100.00,,
10.009874557,<not counted>,,slots,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-retiring,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-bad-spec,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-fe-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-be-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-heavy-ops,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-br-mispredict,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-fetch-lat,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,<not counted>,,topdown-mem-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
10.009874557,2106935472,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,740264501,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,311321641,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,898585871,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,186512859,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,33840323,,topdown-heavy-ops,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,290772168,,topdown-br-mispredict,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,472977914,,topdown-fetch-lat,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
10.009874557,94076889,,topdown-mem-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,132013784,100.00,,
20.020321463,11847317118,,slots,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,3574224309,,topdown-retiring,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,1844423915,,topdown-bad-spec,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,3202465473,,topdown-fe-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,3507609906,,topdown-be-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,206893646,,topdown-heavy-ops,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,1767350700,,topdown-br-mispredict,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,1711457941,,topdown-fetch-lat,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,2453035785,,topdown-mem-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/agent,621860264,100.00,,
20.020321463,<not counted>,,slots,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-retiring,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-bad-spec,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-fe-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-be-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-heavy-ops,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-br-mispredict,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-fetch-lat,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,<not counted>,,topdown-mem-bound,measured.slice/docker-e4b617657eb43a7cd1729198d3a9cb3c3d633e437a900916e81cf8e322a6d9c0.scope/toolexec,0,100.00,,
20.020321463,878625870,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
20.020321463,327400501,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
20.020321463,121904757,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
20.020321463,335857293,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
20.020321463,104492561,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
20.020321463,13861661,,topdown-heavy-ops,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-257532.scope,50584254,100.00,,
