# started on Wed Jun 24 17:37:26 2026

1.000119916,8143584007,,cycles,10147694153,42.00,,
1.000119916,13676640678,,instructions,11424159528,47.00,1.68,insn per cycle
1.000119916,47917885348,,slots,12697386385,52.00,,
1.000119916,12455224515,,topdown-retiring,12697386385,52.00,,
1.000119916,11971983374,,topdown-fe-bound,12697386385,52.00,,
1.000119916,5840065854,,topdown-bad-spec,12697386385,52.00,,
1.000119916,19963534813,,topdown-be-bound,12697386385,52.00,,
1.000119916,3682399628,,mem_load_retired.l1_hit,12697276073,52.00,,
1.000119916,54982818,,mem_load_retired.l2_hit,12697072853,52.00,,
1.000119916,4105084,,mem_load_retired.l3_hit,11424799131,47.00,,
1.000119916,5633783,,mem_load_retired.l3_miss,11427405390,47.00,,
1.000119916,47746,,fp_arith_inst_retired.scalar_single,12699149915,52.00,,
1.000119916,0,,fp_arith_inst_retired.128b_packed_single,12709578419,52.00,,
1.000119916,0,,fp_arith_inst_retired.256b_packed_single,12723721177,52.00,,
1.000119916,0,,fp_arith_inst_retired.512b_packed_single,12726231415,52.00,,
1.000119916,1394398,,fp_arith_inst_retired.scalar_double,10176075759,42.00,,
1.000119916,11810,,fp_arith_inst_retired.128b_packed_double,10176057421,42.00,,
1.000119916,1489,,fp_arith_inst_retired.256b_packed_double,10176103797,42.00,,
1.000119916,16920,,fp_arith_inst_retired.512b_packed_double,10176022895,42.00,,
1.000119916,5741762194,,l1d_pend_miss.pending,10175955656,42.00,,
1.000119916,2740924318,,l1d_pend_miss.pending_cycles,10173131663,42.00,,
1.000119916,14925051747,,uops_executed.thread,10162521296,42.00,,
1.000119916,12822699728,,uops_retired.slots,10147967222,42.00,,
2.004102476,13559881693,,cycles,10107927000,41.00,,
2.004102476,11516848817,,instructions,11375377452,47.00,0.85,insn per cycle
2.004102476,58955860316,,slots,12646068245,52.00,,
2.004102476,13908188422,,topdown-retiring,12646068245,52.00,,
2.004102476,10937902776,,topdown-fe-bound,12646068245,52.00,,
2.004102476,3487947488,,topdown-bad-spec,12646068245,52.00,,
2.004102476,28010390399,,topdown-be-bound,12646068245,52.00,,
2.004102476,2559050262,,mem_load_retired.l1_hit,12646769341,52.00,,
2.004102476,37503164,,mem_load_retired.l2_hit,12651376353,52.00,,
2.004102476,3803656,,mem_load_retired.l3_hit,11404232626,47.00,,
2.004102476,8430814,,mem_load_retired.l3_miss,11418357745,47.00,,
2.004102476,2372,,fp_arith_inst_retired.scalar_single,12690436128,52.00,,
2.004102476,0,,fp_arith_inst_retired.128b_packed_single,12698974078,52.00,,
2.004102476,0,,fp_arith_inst_retired.256b_packed_single,12706814578,52.00,,
2.004102476,0,,fp_arith_inst_retired.512b_packed_single,12713910041,52.00,,
2.004102476,924310,,fp_arith_inst_retired.scalar_double,10176082006,42.00,,
2.004102476,29990,,fp_arith_inst_retired.128b_packed_double,10175080951,42.00,,
2.004102476,4819,,fp_arith_inst_retired.256b_packed_double,10170583781,42.00,,
2.004102476,3409,,fp_arith_inst_retired.512b_packed_double,10160503133,42.00,,
2.004102476,7617748755,,l1d_pend_miss.pending,10145766448,42.00,,
2.004102476,2932914518,,l1d_pend_miss.pending_cycles,10131636467,42.00,,
2.004102476,14197633849,,uops_executed.thread,10122951916,42.00,,
2.004102476,15564258335,,uops_retired.slots,10115094733,41.00,,
3.009060907,14066762410,,cycles,10163092822,42.00,,
3.009060907,11420310664,,instructions,11435016804,47.00,0.81,insn per cycle
3.009060907,55216284886,,slots,12706999654,52.00,,
3.009060907,15339067284,,topdown-retiring,12706999654,52.00,,
3.009060907,12232205319,,topdown-fe-bound,12706999654,52.00,,
3.009060907,3792111298,,topdown-bad-spec,12706999654,52.00,,
3.009060907,23119300348,,topdown-be-bound,12706999654,52.00,,
3.009060907,2330276111,,mem_load_retired.l1_hit,12709655586,52.00,,
3.009060907,34207592,,mem_load_retired.l2_hit,12713016821,52.00,,
3.009060907,3166963,,mem_load_retired.l3_hit,11443942529,47.00,,
3.009060907,6228628,,mem_load_retired.l3_miss,11445333740,47.00,,
3.009060907,3659,,fp_arith_inst_retired.scalar_single,12717386462,52.00,,
3.009060907,0,,fp_arith_inst_retired.128b_packed_single,12718505921,52.00,,
3.009060907,0,,fp_arith_inst_retired.256b_packed_single,12719884922,52.00,,
3.009060907,0,,fp_arith_inst_retired.512b_packed_single,12720008532,52.00,,
3.009060907,5240441,,fp_arith_inst_retired.scalar_double,10175656054,42.00,,
3.009060907,11822,,fp_arith_inst_retired.128b_packed_double,10172798255,42.00,,
3.009060907,24415,,fp_arith_inst_retired.256b_packed_double,10169393094,42.00,,
3.009060907,24255,,fp_arith_inst_retired.512b_packed_double,10167051068,42.00,,
3.009060907,5664549569,,l1d_pend_miss.pending,10166450724,42.00,,
3.009060907,2238722960,,l1d_pend_miss.pending_cycles,10165068392,42.00,,
3.009060907,14271700652,,uops_executed.thread,10163813055,42.00,,
3.009060907,17410131835,,uops_retired.slots,10162464331,42.00,,
4.014066319,13323162573,,cycles,10116324152,42.00,,
4.014066319,13755268213,,instructions,11388364159,47.00,1.03,insn per cycle
4.014066319,60158959273,,slots,12660291022,52.00,,
4.014066319,20321306409,,topdown-retiring,12660291022,52.00,,
4.014066319,19607474664,,topdown-fe-bound,12660291022,52.00,,
4.014066319,6150403702,,topdown-bad-spec,12660291022,52.00,,
4.014066319,22021894187,,topdown-be-bound,12660291022,52.00,,
4.014066319,3191456236,,mem_load_retired.l1_hit,12675952603,52.00,,
4.014066319,56091624,,mem_load_retired.l2_hit,12690636441,52.00,,
4.014066319,3797012,,mem_load_retired.l3_hit,11438745101,47.00,,
4.014066319,6666121,,mem_load_retired.l3_miss,11444156125,47.00,,
4.014066319,11150,,fp_arith_inst_retired.scalar_single,12712681107,52.00,,
4.014066319,0,,fp_arith_inst_retired.128b_packed_single,12708629831,52.00,,
4.014066319,0,,fp_arith_inst_retired.256b_packed_single,12696657097,52.00,,
4.014066319,0,,fp_arith_inst_retired.512b_packed_single,12681627073,52.00,,
4.014066319,30489368,,fp_arith_inst_retired.scalar_double,10120817876,42.00,,
4.014066319,56136,,fp_arith_inst_retired.128b_packed_double,10105024037,42.00,,
4.014066319,106966,,fp_arith_inst_retired.256b_packed_double,10090355390,41.00,,
4.014066319,69082,,fp_arith_inst_retired.512b_packed_double,10079190492,41.00,,
4.014066319,6245270289,,l1d_pend_miss.pending,10073938558,41.00,,
4.014066319,2757249083,,l1d_pend_miss.pending_cycles,10075669878,41.00,,
4.014066319,16742110286,,uops_executed.thread,10084444338,41.00,,
4.014066319,17194744562,,uops_retired.slots,10099339544,41.00,,
5.016109145,25251623587,,cycles,10169853796,42.00,,
5.016109145,17901755612,,instructions,11441781067,47.00,0.71,insn per cycle
5.016109145,86340057644,,slots,12713787008,52.00,,
5.016109145,30717591317,,topdown-retiring,12713787008,52.00,,
5.016109145,23005907970,,topdown-fe-bound,12713787008,52.00,,
5.016109145,5083154285,,topdown-bad-spec,12713787008,52.00,,
5.016109145,30554305306,,topdown-be-bound,12713787008,52.00,,
5.016109145,3391996484,,mem_load_retired.l1_hit,12717532608,52.00,,
5.016109145,49676258,,mem_load_retired.l2_hit,12714532414,52.00,,
5.016109145,3191314,,mem_load_retired.l3_hit,11432302302,47.00,,
5.016109145,1017687,,mem_load_retired.l3_miss,11417818094,47.00,,
5.016109145,14555,,fp_arith_inst_retired.scalar_single,12676374213,52.00,,
5.016109145,0,,fp_arith_inst_retired.128b_packed_single,12664666999,52.00,,
5.016109145,0,,fp_arith_inst_retired.256b_packed_single,12653506085,52.00,,
5.016109145,0,,fp_arith_inst_retired.512b_packed_single,12644571666,52.00,,
5.016109145,40794599,,fp_arith_inst_retired.scalar_double,10094632651,41.00,,
5.016109145,99232,,fp_arith_inst_retired.128b_packed_double,10094618768,41.00,,
5.016109145,227806,,fp_arith_inst_retired.256b_packed_double,10103248681,41.00,,
5.016109145,112363,,fp_arith_inst_retired.512b_packed_double,10117632523,42.00,,
5.016109145,1732088066,,l1d_pend_miss.pending,10131076275,42.00,,
5.016109145,1201726590,,l1d_pend_miss.pending_cycles,10142937762,42.00,,
5.016109145,23755556503,,uops_executed.thread,10154116729,42.00,,
5.016109145,31416736341,,uops_retired.slots,10162899674,42.00,,
6.020119006,18890151408,,cycles,10175928219,42.00,,
6.020119006,17437906335,,instructions,11447250321,47.00,0.92,insn per cycle
6.020119006,78119776515,,slots,12714653684,52.00,,
6.020119006,27148426229,,topdown-retiring,12714653684,52.00,,
6.020119006,21866966006,,topdown-fe-bound,12714653684,52.00,,
6.020119006,4968023197,,topdown-bad-spec,12714653684,52.00,,
6.020119006,31450672493,,topdown-be-bound,12714653684,52.00,,
6.020119006,3889789333,,mem_load_retired.l1_hit,12703101240,52.00,,
6.020119006,65304771,,mem_load_retired.l2_hit,12690969861,52.00,,
6.020119006,4270578,,mem_load_retired.l3_hit,11409948383,47.00,,
6.020119006,6196480,,mem_load_retired.l3_miss,11400858118,47.00,,
6.020119006,19771,,fp_arith_inst_retired.scalar_single,12665927382,52.00,,
6.020119006,0,,fp_arith_inst_retired.128b_packed_single,12661268513,52.00,,
6.020119006,0,,fp_arith_inst_retired.256b_packed_single,12660939064,52.00,,
6.020119006,0,,fp_arith_inst_retired.512b_packed_single,12660832925,52.00,,
6.020119006,48731924,,fp_arith_inst_retired.scalar_double,10133552162,42.00,,
6.020119006,86168,,fp_arith_inst_retired.128b_packed_double,10145662954,42.00,,
6.020119006,157744,,fp_arith_inst_retired.256b_packed_double,10154661082,42.00,,
6.020119006,115717,,fp_arith_inst_retired.512b_packed_double,10163796315,42.00,,
6.020119006,6125429238,,l1d_pend_miss.pending,10170856939,42.00,,
6.020119006,2698650220,,l1d_pend_miss.pending_cycles,10175520240,42.00,,
6.020119006,21518957356,,uops_executed.thread,10175810431,42.00,,
6.020119006,24140762211,,uops_retired.slots,10175980301,42.00,,
7.025118245,18182524762,,cycles,10170891954,42.00,,
7.025118245,15679017535,,instructions,11431262743,47.00,0.86,insn per cycle
7.025118245,75886002124,,slots,12691049935,52.00,,
7.025118245,26175987743,,topdown-retiring,12691049935,52.00,,
7.025118245,22631955195,,topdown-fe-bound,12691049935,52.00,,
7.025118245,5560397820,,topdown-bad-spec,12691049935,52.00,,
7.025118245,27757487352,,topdown-be-bound,12691049935,52.00,,
7.025118245,3403638319,,mem_load_retired.l1_hit,12684246716,52.00,,
7.025118245,57774351,,mem_load_retired.l2_hit,12677602762,52.00,,
7.025118245,4543606,,mem_load_retired.l3_hit,11400945800,47.00,,
7.025118245,8800149,,mem_load_retired.l3_miss,11400456023,47.00,,
7.025118245,9698,,fp_arith_inst_retired.scalar_single,12672560717,52.00,,
7.025118245,0,,fp_arith_inst_retired.128b_packed_single,12672596307,52.00,,
7.025118245,0,,fp_arith_inst_retired.256b_packed_single,12673074393,52.00,,
7.025118245,0,,fp_arith_inst_retired.512b_packed_single,12677453242,52.00,,
7.025118245,24369076,,fp_arith_inst_retired.scalar_double,10164181817,42.00,,
7.025118245,55354,,fp_arith_inst_retired.128b_packed_double,10170791927,42.00,,
7.025118245,80640,,fp_arith_inst_retired.256b_packed_double,10175443115,42.00,,
7.025118245,77399,,fp_arith_inst_retired.512b_packed_double,10175896940,42.00,,
7.025118245,7489182946,,l1d_pend_miss.pending,10175848792,42.00,,
7.025118245,3330238828,,l1d_pend_miss.pending_cycles,10175853100,42.00,,
7.025118245,19933235494,,uops_executed.thread,10175959047,42.00,,
7.025118245,22389987083,,uops_retired.slots,10175392258,42.00,,
8.030125314,10672565785,,cycles,10134715489,42.00,,
8.030125314,14483628909,,instructions,11400121330,47.00,1.36,insn per cycle
8.030125314,62159912618,,slots,12666083407,52.00,,
8.030125314,17458989943,,topdown-retiring,12666083407,52.00,,
8.030125314,16509702137,,topdown-fe-bound,12666083407,52.00,,
8.030125314,6013434935,,topdown-bad-spec,12666083407,52.00,,
8.030125314,28888161818,,topdown-be-bound,12666083407,52.00,,
8.030125314,3718065409,,mem_load_retired.l1_hit,12661095765,52.00,,
8.030125314,65788022,,mem_load_retired.l2_hit,12660935565,52.00,,
8.030125314,5183465,,mem_load_retired.l3_hit,11389518154,47.00,,
8.030125314,13562808,,mem_load_retired.l3_miss,11393585788,47.00,,
8.030125314,11114,,fp_arith_inst_retired.scalar_single,12665405857,52.00,,
8.030125314,0,,fp_arith_inst_retired.128b_packed_single,12675398371,52.00,,
8.030125314,0,,fp_arith_inst_retired.256b_packed_single,12689609816,52.00,,
8.030125314,0,,fp_arith_inst_retired.512b_packed_single,12702037153,52.00,,
8.030125314,23921342,,fp_arith_inst_retired.scalar_double,10175554602,42.00,,
8.030125314,33305,,fp_arith_inst_retired.128b_packed_double,10176188119,42.00,,
8.030125314,17226,,fp_arith_inst_retired.256b_packed_double,10176066359,42.00,,
8.030125314,100495,,fp_arith_inst_retired.512b_packed_double,10176030803,42.00,,
8.030125314,11347733877,,l1d_pend_miss.pending,10175492501,42.00,,
8.030125314,4691866982,,l1d_pend_miss.pending_cycles,10171503980,42.00,,
8.030125314,16581304862,,uops_executed.thread,10161469866,42.00,,
8.030125314,14125208634,,uops_retired.slots,10147635002,42.00,,
9.034075807,8298934230,,cycles,10162972803,42.00,,
9.034075807,10418304861,,instructions,11430773361,47.00,1.26,insn per cycle
9.034075807,49266998642,,slots,12701097010,52.00,,
9.034075807,13016809786,,topdown-retiring,12701097010,52.00,,
9.034075807,9984473906,,topdown-fe-bound,12701097010,52.00,,
9.034075807,3256106177,,topdown-bad-spec,12701097010,52.00,,
9.034075807,22804051643,,topdown-be-bound,12701097010,52.00,,
9.034075807,2648797620,,mem_load_retired.l1_hit,12700954449,52.00,,
9.034075807,46294452,,mem_load_retired.l2_hit,12701005049,52.00,,
9.034075807,4529409,,mem_load_retired.l3_hit,11428641037,47.00,,
9.034075807,12645580,,mem_load_retired.l3_miss,11428980656,47.00,,
9.034075807,2357,,fp_arith_inst_retired.scalar_single,12700673060,52.00,,
9.034075807,0,,fp_arith_inst_retired.128b_packed_single,12702222153,52.00,,
9.034075807,0,,fp_arith_inst_retired.256b_packed_single,12707316849,52.00,,
9.034075807,0,,fp_arith_inst_retired.512b_packed_single,12713857030,52.00,,
9.034075807,1225524,,fp_arith_inst_retired.scalar_double,10175978577,42.00,,
9.034075807,1688,,fp_arith_inst_retired.128b_packed_double,10175950374,42.00,,
9.034075807,2102,,fp_arith_inst_retired.256b_packed_double,10175949792,42.00,,
9.034075807,2155,,fp_arith_inst_retired.512b_packed_double,10175674320,42.00,,
9.034075807,9943028072,,l1d_pend_miss.pending,10176322251,42.00,,
9.034075807,3911622193,,l1d_pend_miss.pending_cycles,10176312183,42.00,,
9.034075807,11810856208,,uops_executed.thread,10174652825,42.00,,
9.034075807,10022757534,,uops_retired.slots,10169661164,42.00,,
10.041103480,11262836715,,cycles,10141252564,42.00,,
10.041103480,12659817525,,instructions,11413102461,47.00,1.12,insn per cycle
10.041103480,66061373177,,slots,12685553658,52.00,,
