# started on Tue Jul 14 22:07:04 2026

10.009531342,966507786,,slots,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,359078004,,topdown-retiring,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,126503387,,topdown-bad-spec,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,326644721,,topdown-fe-bound,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,157816525,,topdown-be-bound,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,14385776,,topdown-heavy-ops,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,115915294,,topdown-br-mispredict,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,177536535,,topdown-fetch-lat,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,102854026,,topdown-mem-bound,measured.slice/glm-swe-django-r1.scope,51137333,100.00,,
10.009531342,901315836,,slots,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,165603420,,topdown-retiring,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,161794627,,topdown-bad-spec,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,403364248,,topdown-fe-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,180557719,,topdown-be-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,17745608,,topdown-heavy-ops,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,157102543,,topdown-br-mispredict,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,284563283,,topdown-fetch-lat,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,115888840,,topdown-mem-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,48518465,100.00,,
10.009531342,433495260,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,116568154,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,50833679,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,188502994,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,79605247,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,4656394,,topdown-heavy-ops,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,46469727,,topdown-br-mispredict,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,128054084,,topdown-fetch-lat,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
10.009531342,55082034,,topdown-mem-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25856099,100.00,,
20.019536071,1040444904,,slots,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,376485295,,topdown-retiring,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,137258447,,topdown-bad-spec,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,349301881,,topdown-fe-bound,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,181589484,,topdown-be-bound,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,15753765,,topdown-heavy-ops,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,118894719,,topdown-br-mispredict,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,184160381,,topdown-fetch-lat,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,112173294,,topdown-mem-bound,measured.slice/glm-swe-django-r1.scope,55324396,100.00,,
20.019536071,4295533056,,slots,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,908452768,,topdown-retiring,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,791869039,,topdown-bad-spec,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,1204030038,,topdown-fe-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,1431770220,,topdown-be-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,113651617,,topdown-heavy-ops,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,787702496,,topdown-br-mispredict,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,553185066,,topdown-fetch-lat,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,889774786,,topdown-mem-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,225591405,100.00,,
20.019536071,447988890,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,128763382,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,58459976,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,186429891,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,87072998,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,5392556,,topdown-heavy-ops,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,52787036,,topdown-br-mispredict,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,121302088,,topdown-fetch-lat,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
20.019536071,57768506,,topdown-mem-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25712707,100.00,,
30.029987815,55786560,,slots,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,2201667,,topdown-retiring,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,5038377,,topdown-bad-spec,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,38834839,,topdown-fe-bound,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,9712339,,topdown-be-bound,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,218770,,topdown-heavy-ops,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,5019096,,topdown-br-mispredict,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,35353787,,topdown-fetch-lat,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,8167648,,topdown-mem-bound,measured.slice/glm-swe-django-r1.scope,3463109,100.00,,
30.029987815,193302720,,slots,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,40934694,,topdown-retiring,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,43208844,,topdown-bad-spec,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,75804988,,topdown-fe-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,37144444,,topdown-be-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,4548300,,topdown-heavy-ops,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,41692743,,topdown-br-mispredict,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,50789342,,topdown-fetch-lat,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,22741497,,topdown-mem-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,11325357,100.00,,
30.029987815,114275202,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,33231592,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,14317292,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,48255881,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,21958765,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,1344414,,topdown-heavy-ops,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,12972879,,topdown-br-mispredict,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,34900066,,topdown-fetch-lat,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
30.029987815,14788556,,topdown-mem-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,7323164,100.00,,
40.039542951,1285611858,,slots,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,545645906,,topdown-retiring,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,145393449,,topdown-bad-spec,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,391331485,,topdown-fe-bound,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,174179259,,topdown-be-bound,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,19381083,,topdown-heavy-ops,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,126243796,,topdown-br-mispredict,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,210080668,,topdown-fetch-lat,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,107529528,,topdown-mem-bound,measured.slice/glm-swe-django-r1.scope,67747640,100.00,,
40.039542951,1064825802,,slots,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,229544274,,topdown-retiring,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,200646783,,topdown-bad-spec,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,395127121,,topdown-fe-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,256756585,,topdown-be-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,26800173,,topdown-heavy-ops,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,195026039,,topdown-br-mispredict,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,241170536,,topdown-fetch-lat,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,164174460,,topdown-mem-bound,measured.slice/docker-fe4a7155b87cc8bfc667fd22659bc0f1bcfe5749f8699eab2e9ba30e4ad9a8f8.scope,57036096,100.00,,
40.039542951,462337398,,slots,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25530517,100.00,,
40.039542951,131251285,,topdown-retiring,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25530517,100.00,,
40.039542951,59715107,,topdown-bad-spec,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25530517,100.00,,
40.039542951,184350219,,topdown-fe-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25530517,100.00,,
40.039542951,93148593,,topdown-be-bound,user.slice/user-1002.slice/user@1002.service/app.slice/glm-proxy-137516.scope,25530517,100.00,,
